name,region,week,Demand,Price
Bez Sev.en,NO,28,2.129,84.688
Bez Sev.en,NO,29,2.1,88.623
Bez Sev.en,NO,30,2.121,91.831
Bez Sev.en,NO,31,2.192,78.734
Bez Sev.en,NO,32,2.185,89.176
Bez Sev.en,NO,33,2.184,83.106
Bez Sev.en,NO,34,2.224,93.212
Bez Sev.en,NO,35,2.293,88.838
Bez Sev.en,NO,36,2.298,92.605
Bez Sev.en,NO,37,2.344,93.078
Bez Sev.en,NO,38,2.4,92.619
Bez Sev.en,NO,39,2.539,90.586
Bez Sev.en,NO,40,2.709,73.511
Bez Sev.en,NO,41,2.718,98.436
Bez Sev.en,NO,42,2.935,98.381
Bez Sev.en,NO,43,3.097,100.52
Bez Sev.en,NO,44,2.988,100.52
Bez Sev.en,NO,45,3.132,100.52
Bez Sev.en,NO,46,3.073,99.57
Bez Sev.en,NO,47,3.074,98.005
Bez Sev.en,NO,48,3.347,100.52
Bez Sev.en,NO,49,3.573,100.52
Bez Sev.en,NO,50,3.506,100.52
Bez Sev.en,NO,51,3.537,100.52
Bez Sev.en,NO,52,3.494,100.52
Bez Sev.en,PL,1,4.111,105.364
Bez Sev.en,PL,2,3.73,106.61
Bez Sev.en,PL,3,3.571,108.595
Bez Sev.en,PL,4,3.592,111.324
Bez Sev.en,PL,5,3.96,113.045
Bez Sev.en,PL,6,3.684,106.495
Bez Sev.en,PL,7,3.369,114.149
Bez Sev.en,PL,8,3.375,96.49
Bez Sev.en,PL,9,3.384,100.762
Bez Sev.en,PL,10,3.334,94.117
Bez Sev.en,PL,11,3.475,111.889
Bez Sev.en,PL,12,3.416,101.242
Bez Sev.en,PL,13,3.118,100.446
Bez Sev.en,PL,14,3.124,92.232
Bez Sev.en,PL,15,3.371,102.336
Bez Sev.en,PL,16,3.294,90.033
Bez Sev.en,PL,17,3.137,85.295
Bez Sev.en,PL,18,2.692,70.234
Bez Sev.en,PL,19,3.179,97.193
Bez Sev.en,PL,20,3.146,90.635
Bez Sev.en,PL,21,3.07,79.118
Bez Sev.en,PL,22,2.883,86.347
Bez Sev.en,PL,23,3.015,77.869
Bez Sev.en,PL,24,3.053,91.123
Bez Sev.en,PL,25,3.09,79.137
Bez Sev.en,PL,26,3.198,94.116
Bez Sev.en,PL,27,3.025,81.423
Bez Sev.en,PL,28,3.204,99.844
Bez Sev.en,PL,29,3.107,96.19
Bez Sev.en,PL,30,2.936,93.629
Bez Sev.en,PL,31,2.933,74.672
Bez Sev.en,PL,32,2.931,93.732
Bez Sev.en,PL,33,3.007,92.415
Bez Sev.en,PL,34,3.083,98.385
Bez Sev.en,PL,35,3.03,93.641
Bez Sev.en,PL,36,3.016,87.92
Bez Sev.en,PL,37,3.033,95.665
Bez Sev.en,PL,38,3.055,92.624
Bez Sev.en,PL,39,3.126,97.645
Bez Sev.en,PL,40,3.196,79.646
Bez Sev.en,PL,41,3.214,102.818
Bez Sev.en,PL,42,3.282,103.177
Bez Sev.en,PL,43,3.353,103.513
Bez Sev.en,PL,44,3.267,111.003
Bez Sev.en,PL,45,3.567,113.854
Bez Sev.en,PL,46,3.493,111.952
Bez Sev.en,PL,47,3.577,106.513
Bez Sev.en,PL,48,3.804,112.257
Bez Sev.en,PL,49,3.735,113.038
Bez Sev.en,PL,50,3.662,109.821
Bez Sev.en,PL,51,3.489,106.873
Bez Sev.en,PL,52,3.103,101.616
Bez Sev.en,PT,1,1.359,66.061
Bez Sev.en,PT,2,1.215,69.783
Bez Sev.en,PT,3,1.223,63.384
Bez Sev.en,PT,4,1.289,63.959
Bez Sev.en,PT,5,1.303,65.511
Bez Sev.en,PT,6,1.248,57.739
Bez Sev.en,PT,7,1.258,66.385
Bez Sev.en,PT,8,1.22,59.855
Bez Sev.en,PT,9,1.198,46.894
Bez Sev.en,PT,10,1.162,51.3
Bez Sev.en,PT,11,1.207,57.838
Bez Sev.en,PT,12,1.245,60.698
Bez Sev.en,PT,13,1.162,54.82
Bez Sev.en,PT,14,1.164,66.791
Bez Sev.en,PT,15,1.187,80.721
Bez Sev.en,PT,16,1.234,71.804
Bez Sev.en,PT,17,1.225,61.419
Bez Sev.en,PT,18,1.221,75.87
Bez Sev.en,PT,19,1.197,71.144
Bez Sev.en,PT,20,1.202,63.989
Bez Sev.en,PT,21,1.206,66.721
Bez Sev.en,PT,22,1.178,73.944
Bez Sev.en,PT,23,1.186,63.336
Bez Sev.en,PT,24,1.21,72.884
Bez Sev.en,PT,25,1.235,76.239
Bez Sev.en,PT,26,1.236,77.229
Bez Sev.en,PT,27,1.288,77.547
Bez Sev.en,PT,28,1.258,80.819
Bez Sev.en,PT,29,1.273,83.54
Bez Sev.en,PT,30,1.276,79.133
Bez Sev.en,PT,31,1.225,75.055
Bez Sev.en,PT,32,1.209,76.168
Bez Sev.en,PT,33,1.245,78.539
Bez Sev.en,PT,34,1.221,76.611
Bez Sev.en,PT,35,1.263,82.912
Bez Sev.en,PT,36,1.203,83.431
Bez Sev.en,PT,37,1.182,81.716
Bez Sev.en,PT,38,1.205,76.875
Bez Sev.en,PT,39,1.193,83.549
Bez Sev.en,PT,40,1.125,77.11
Bez Sev.en,PT,41,1.126,83.648
Bez Sev.en,PT,42,1.113,80.629
Bez Sev.en,PT,43,1.1,83.037
Bez Sev.en,PT,44,1.127,80.881
Bez Sev.en,PT,45,1.184,81.249
Bez Sev.en,PT,46,1.176,82.83
Bez Sev.en,PT,47,1.157,85.477
Bez Sev.en,PT,48,1.185,81.755
Bez Sev.en,PT,49,1.173,85.767
Bez Sev.en,PT,50,1.215,83.336
Bez Sev.en,PT,51,1.236,84.527
Bez Sev.en,PT,52,1.177,77.712
Bez Sev.en,RO,1,1.287,88.698
Bez Sev.en,RO,2,1.192,92.148
Bez Sev.en,RO,3,1.167,89.185
Bez Sev.en,RO,4,1.205,94.051
Bez Sev.en,RO,5,1.277,84.596
Bez Sev.en,RO,6,1.238,85.36
Bez Sev.en,RO,7,1.189,88.098
Bez Sev.en,RO,8,1.111,72.999
Bez Sev.en,RO,9,1.052,70.078
Bez Sev.en,RO,10,1.054,65.815
Bez Sev.en,RO,11,1.129,86.632
Bez Sev.en,RO,12,1.111,75.103
Bez Sev.en,RO,13,1.045,69.434
Bez Sev.en,RO,14,0.954,63.793
Bez Sev.en,RO,15,1.05,65.523
Bez Sev.en,RO,16,1.037,61.756
Bez Sev.en,RO,17,1.001,61.047
Bez Sev.en,RO,18,0.959,76.046
Bez Sev.en,RO,19,1.013,74.252
Bez Sev.en,RO,20,1.002,74.277
Bez Sev.en,RO,21,0.973,63.697
Bez Sev.en,RO,22,0.934,68.635
Bez Sev.en,RO,23,0.991,60.089
Bez Sev.en,RO,24,1.032,71.127
Bez Sev.en,RO,25,1.049,66.968
Bez Sev.en,RO,26,1.076,74.363
Bez Sev.en,RO,27,1.071,75.794
Bez Sev.en,RO,28,1.021,72.524
Bez Sev.en,RO,29,1.096,73.382
Bez Sev.en,RO,30,1.027,81.532
Bez Sev.en,RO,31,1.046,66.442
Bez Sev.en,RO,32,0.975,65.583
Bez Sev.en,RO,33,0.93,72.82
Bez Sev.en,RO,34,0.996,75.271
Bez Sev.en,RO,35,0.965,62.266
Bez Sev.en,RO,36,0.98,71.309
Bez Sev.en,RO,37,0.989,71.057
Bez Sev.en,RO,38,0.995,81.155
Bez Sev.en,RO,39,0.992,78.518
Bez Sev.en,RO,40,1.021,72.433
Bez Sev.en,RO,41,1.017,78.092
Bez Sev.en,RO,42,1.063,85.916
Bez Sev.en,RO,43,1.069,81.846
Bez Sev.en,RO,44,1.127,83.245
Bez Sev.en,RO,45,1.165,84.994
Bez Sev.en,RO,46,1.146,89.841
Bez Sev.en,RO,47,1.179,81.409
Bez Sev.en,RO,48,1.177,86.607
Bez Sev.en,RO,49,1.197,89.221
Bez Sev.en,RO,50,1.181,83.576
Bez Sev.en,RO,51,1.182,87.982
Bez Sev.en,RO,52,1.05,87.242
Bez Sev.en,RS,1,1.127,98.971
Bez Sev.en,RS,2,1.042,106.573
Bez Sev.en,RS,3,0.997,104.557
Bez Sev.en,RS,4,1.104,113.144
Bez Sev.en,RS,5,1.189,106.149
Bez Sev.en,RS,6,1.12,101.67
Bez Sev.en,RS,7,0.975,101.26
Bez Sev.en,RS,8,0.933,82.423
Bez Sev.en,RS,9,0.896,85.628
Bez Sev.en,RS,10,0.885,76.28
Bez Sev.en,RS,11,0.962,91.174
Bez Sev.en,RS,12,0.927,90.119
Bez Sev.en,RS,13,0.832,82.091
Bez Sev.en,RS,14,0.778,77.727
Bez Sev.en,RS,15,0.89,81.308
Bez Sev.en,RS,16,0.845,63.629
Bez Sev.en,RS,17,0.79,72.192
Bez Sev.en,RS,18,0.745,78.959
Bez Sev.en,RS,19,0.795,84.006
Bez Sev.en,RS,20,0.795,77.179
Bez Sev.en,RS,21,0.785,68.143
Bez Sev.en,RS,22,0.74,77.342
Bez Sev.en,RS,23,0.734,67.648
Bez Sev.en,RS,24,0.775,80.64
Bez Sev.en,RS,25,0.771,74.634
Bez Sev.en,RS,26,0.806,89.823
Bez Sev.en,RS,27,0.746,81.417
Bez Sev.en,RS,28,0.743,86.005
Bez Sev.en,RS,29,0.796,84.694
Bez Sev.en,RS,30,0.745,87.21
Bez Sev.en,RS,31,0.75,78.86
Bez Sev.en,RS,32,0.719,78.429
Bez Sev.en,RS,33,0.72,81.677
Bez Sev.en,RS,34,0.717,85.324
Bez Sev.en,RS,35,0.724,78.434
Bez Sev.en,RS,36,0.739,80.743
Bez Sev.en,RS,37,0.738,84.284
Bez Sev.en,RS,38,0.755,88.304
Bez Sev.en,RS,39,0.776,89.61
Bez Sev.en,RS,40,0.781,81.246
Bez Sev.en,RS,41,0.806,89.29
Bez Sev.en,RS,42,0.828,95.048
Bez Sev.en,RS,43,0.857,93.752
Bez Sev.en,RS,44,0.915,95.353
Bez Sev.en,RS,45,0.976,95.116
Bez Sev.en,RS,46,1.022,104.011
Bez Sev.en,RS,47,1.021,95.132
Bez Sev.en,RS,48,1.079,99.792
Bez Sev.en,RS,49,1.075,102.612
Bez Sev.en,RS,50,1.057,96.04
Bez Sev.en,RS,51,1.036,99.536
Bez Sev.en,RS,52,1.028,92.048
Bez Sev.en,SE,1,4.485,99.299
Bez Sev.en,SE,2,3.823,98.719
Bez Sev.en,SE,3,3.714,97.214
Bez Sev.en,SE,4,3.592,97.715
Bez Sev.en,SE,5,3.896,98.456
Bez Sev.en,SE,6,4.081,100.912
Bez Sev.en,SE,7,4.04,103.077
Bez Sev.en,SE,8,3.803,97.141
Bez Sev.en,SE,9,3.796,96.704
Bez Sev.en,SE,10,3.579,96.582
Bez Sev.en,SE,11,3.625,97.918
Bez Sev.en,SE,12,3.586,96.336
Bez Sev.en,SE,13,3.387,96.84
Bez Sev.en,SE,14,3.181,96.156
Bez Sev.en,SE,15,3.374,95.35
Bez Sev.en,SE,16,3.312,96.023
Bez Sev.en,SE,17,3.025,93.171
Bez Sev.en,SE,18,2.916,85.168
Bez Sev.en,SE,19,2.842,92.892
Bez Sev.en,SE,20,2.677,61.314
Bez Sev.en,SE,21,2.512,48.776
Bez Sev.en,SE,22,2.533,40.733
Bez Sev.en,SE,23,2.568,24.669
Bez Sev.en,SE,24,2.484,42.445
Bez Sev.en,SE,25,2.375,36.736
Bez Sev.en,SE,26,2.385,55.686
Bez Sev.en,SE,27,2.306,57.84
Bez Sev.en,SE,28,2.257,81.509
Bez Sev.en,SE,29,2.233,84.696
Bez Sev.en,SE,30,2.225,88.642
Bez Sev.en,SE,31,2.379,70.833
Bez Sev.en,SE,32,2.381,88.09
Bez Sev.en,SE,33,2.391,83.311
Bez Sev.en,SE,34,2.421,92.679
Bez Sev.en,SE,35,2.482,86.111
Bez Sev.en,SE,36,2.532,88.681
Bez Sev.en,SE,37,2.551,89.373
Bez Sev.en,SE,38,2.603,86.673
Bez Sev.en,SE,39,2.756,73.98
Bez Sev.en,SE,40,2.777,48.814
Bez Sev.en,SE,41,2.836,94.022
Bez Sev.en,SE,42,3.042,78.067
Bez Sev.en,SE,43,3.265,96.592
Bez Sev.en,SE,44,3.205,99.028
Bez Sev.en,SE,45,3.317,100.414
Bez Sev.en,SE,46,3.209,94.361
Bez Sev.en,SE,47,3.229,88.107
Bez Sev.en,SE,48,3.481,101.24
Bez Sev.en,SE,49,3.65,97.765
Bez Sev.en,SE,50,3.51,98.012
Bez Sev.en,SE,51,3.536,95.715
Bez Sev.en,SE,52,3.43,85.354
Bez Sev.en,SI,1,0.345,95.184
Bez Sev.en,SI,2,0.333,100.659
Bez Sev.en,SI,3,0.329,98.02
Bez Sev.en,SI,4,0.344,107.703
Bez Sev.en,SI,5,0.387,105.81
Bez Sev.en,SI,6,0.343,96.623
Bez Sev.en,SI,7,0.328,101.517
Bez Sev.en,SI,8,0.313,83.807
Bez Sev.en,SI,9,0.309,84.533
Bez Sev.en,SI,10,0.303,76.727
Bez Sev.en,SI,11,0.33,91.109
Bez Sev.en,SI,12,0.326,88.628
Bez Sev.en,SI,13,0.295,79.277
Bez Sev.en,SI,14,0.289,83.921
Bez Sev.en,SI,15,0.31,83.997
Bez Sev.en,SI,16,0.3,79.836
Bez Sev.en,SI,17,0.275,73.046
Bez Sev.en,SI,18,0.261,75.877
Bez Sev.en,SI,19,0.289,80.426
Bez Sev.en,SI,20,0.286,73.311
Bez Sev.en,SI,21,0.283,63.858
Bez Sev.en,SI,22,0.289,73.217
Bez Sev.en,SI,23,0.292,65.223
Bez Sev.en,SI,24,0.298,77.294
Bez Sev.en,SI,25,0.292,71.779
Bez Sev.en,SI,26,0.297,82.615
Bez Sev.en,SI,27,0.295,77.976
Bez Sev.en,SI,28,0.29,80.891
Bez Sev.en,SI,29,0.291,81.983
Bez Sev.en,SI,30,0.271,81.674
Bez Sev.en,SI,31,0.259,74.24
Bez Sev.en,SI,32,0.258,73.714
Bez Sev.en,SI,33,0.261,77.294
Bez Sev.en,SI,34,0.274,82.682
Bez Sev.en,SI,35,0.279,76.997
Bez Sev.en,SI,36,0.286,78.889
Bez Sev.en,SI,37,0.287,81.624
Bez Sev.en,SI,38,0.292,84.195
Bez Sev.en,SI,39,0.287,83.523
Bez Sev.en,SI,40,0.298,82.652
Bez Sev.en,SI,41,0.294,83.959
Bez Sev.en,SI,42,0.293,88.895
Bez Sev.en,SI,43,0.3,90.791
Bez Sev.en,SI,44,0.289,95.336
Bez Sev.en,SI,45,0.326,98.263
Bez Sev.en,SI,46,0.334,100.972
Bez Sev.en,SI,47,0.33,95.197
Bez Sev.en,SI,48,0.352,100.105
Bez Sev.en,SI,49,0.357,101.873
Bez Sev.en,SI,50,0.343,94.772
Bez Sev.en,SI,51,0.326,94.735
Bez Sev.en,SI,52,0.289,89.508
Bez Sev.en,SK,1,0.753,102.656
Bez Sev.en,SK,2,0.675,105.855
Bez Sev.en,SK,3,0.666,103.828
Bez Sev.en,SK,4,0.688,111.133
Bez Sev.en,SK,5,0.722,113.54
Bez Sev.en,SK,6,0.693,104.682
Bez Sev.en,SK,7,0.651,108.727
Bez Sev.en,SK,8,0.632,91.297
Bez Sev.en,SK,9,0.614,93.411
Bez Sev.en,SK,10,0.61,85.112
Bez Sev.en,SK,11,0.642,100.521
Bez Sev.en,SK,12,0.637,94.514
Bez Sev.en,SK,13,0.591,85.335
Bez Sev.en,SK,14,0.592,84.338
Bez Sev.en,SK,15,0.628,90.761
Bez Sev.en,SK,16,0.606,85.783
Bez Sev.en,SK,17,0.583,80.499
Bez Sev.en,SK,18,0.568,78.571
Bez Sev.en,SK,19,0.573,86.371
Bez Sev.en,SK,20,0.572,79.961
Bez Sev.en,SK,21,0.567,71.156
Bez Sev.en,SK,22,0.569,80.833
Bez Sev.en,SK,23,0.573,73.734
Bez Sev.en,SK,24,0.576,84.88
Bez Sev.en,SK,25,0.57,74.385
Bez Sev.en,SK,26,0.59,86.315
Bez Sev.en,SK,27,0.567,80.416
Bez Sev.en,SK,28,0.572,85.695
Bez Sev.en,SK,29,0.575,87.988
Bez Sev.en,SK,30,0.554,85.997
Bez Sev.en,SK,31,0.554,75.978
Bez Sev.en,SK,32,0.55,81.406
Bez Sev.en,SK,33,0.558,82.534
Bez Sev.en,SK,34,0.558,87.956
Bez Sev.en,SK,35,0.559,83.572
Bez Sev.en,SK,36,0.57,81.633
Bez Sev.en,SK,37,0.574,86.315
Bez Sev.en,SK,38,0.58,89.139
Bez Sev.en,SK,39,0.588,87.841
Bez Sev.en,SK,40,0.591,85.306
Bez Sev.en,SK,41,0.597,91.569
Bez Sev.en,SK,42,0.608,95.805
Bez Sev.en,SK,43,0.625,98.457
Bez Sev.en,SK,44,0.65,105.288
Bez Sev.en,SK,45,0.667,107.687
Bez Sev.en,SK,46,0.66,108.973
Bez Sev.en,SK,47,0.653,103.264
Bez Sev.en,SK,48,0.676,107.831
Bez Sev.en,SK,49,0.677,109.029
Bez Sev.en,SK,50,0.657,102.626
Bez Sev.en,SK,51,0.642,101.561
Bez Sev.en,SK,52,0.623,94.54
Bez Sev.en a SUAS,AT,1,1.768,97.711
Bez Sev.en a SUAS,AT,2,1.696,101.266
Bez Sev.en a SUAS,AT,3,1.646,97.692
Bez Sev.en a SUAS,AT,4,1.691,108.974
Bez Sev.en a SUAS,AT,5,1.938,109.995
Bez Sev.en a SUAS,AT,6,1.742,101.319
Bez Sev.en a SUAS,AT,7,1.585,108.099
Bez Sev.en a SUAS,AT,8,1.538,86.254
Bez Sev.en a SUAS,AT,9,1.499,87.908
Bez Sev.en a SUAS,AT,10,1.491,79.288
Bez Sev.en a SUAS,AT,11,1.661,95.283
Bez Sev.en a SUAS,AT,12,1.626,93.217
Bez Sev.en a SUAS,AT,13,1.414,82.012
Bez Sev.en a SUAS,AT,14,1.387,84.044
Bez Sev.en a SUAS,AT,15,1.548,87.869
Bez Sev.en a SUAS,AT,16,1.481,81.45
Bez Sev.en a SUAS,AT,17,1.367,75.317
Bez Sev.en a SUAS,AT,18,1.333,72.36
Bez Sev.en a SUAS,AT,19,1.383,80.379
Bez Sev.en a SUAS,AT,20,1.369,73.237
Bez Sev.en a SUAS,AT,21,1.279,61.364
Bez Sev.en a SUAS,AT,22,1.306,71.408
Bez Sev.en a SUAS,AT,23,1.344,59.18
Bez Sev.en a SUAS,AT,24,1.362,73.736
Bez Sev.en a SUAS,AT,25,1.353,68.205
Bez Sev.en a SUAS,AT,26,1.386,77.226
Bez Sev.en a SUAS,AT,27,1.357,73.141
Bez Sev.en a SUAS,AT,28,1.35,79.951
Bez Sev.en a SUAS,AT,29,1.367,82.607
Bez Sev.en a SUAS,AT,30,1.33,80.785
Bez Sev.en a SUAS,AT,31,1.304,68.602
Bez Sev.en a SUAS,AT,32,1.299,74.377
Bez Sev.en a SUAS,AT,33,1.277,73.714
Bez Sev.en a SUAS,AT,34,1.331,83.281
Bez Sev.en a SUAS,AT,35,1.324,80.982
Bez Sev.en a SUAS,AT,36,1.344,78.745
Bez Sev.en a SUAS,AT,37,1.363,81.427
Bez Sev.en a SUAS,AT,38,1.395,84.88
Bez Sev.en a SUAS,AT,39,1.39,83.63
Bez Sev.en a SUAS,AT,40,1.423,81.499
Bez Sev.en a SUAS,AT,41,1.408,83.951
Bez Sev.en a SUAS,AT,42,1.413,88.981
Bez Sev.en a SUAS,AT,43,1.463,95.804
Bez Sev.en a SUAS,AT,44,1.544,103.923
Bez Sev.en a SUAS,AT,45,1.648,107.763
Bez Sev.en a SUAS,AT,46,1.662,107.077
Bez Sev.en a SUAS,AT,47,1.644,100.79
Bez Sev.en a SUAS,AT,48,1.733,105.311
Bez Sev.en a SUAS,AT,49,1.71,107.19
Bez Sev.en a SUAS,AT,50,1.704,98.135
Bez Sev.en a SUAS,AT,51,1.684,99.59
Bez Sev.en a SUAS,AT,52,1.588,93.476
Bez Sev.en a SUAS,BA,1,0.276,95.83
Bez Sev.en a SUAS,BA,2,0.248,103.694
Bez Sev.en a SUAS,BA,3,0.237,101.314
Bez Sev.en a SUAS,BA,4,0.248,108.466
Bez Sev.en a SUAS,BA,5,0.267,103.007
Bez Sev.en a SUAS,BA,6,0.254,98.84
Bez Sev.en a SUAS,BA,7,0.231,98.774
Bez Sev.en a SUAS,BA,8,0.224,79.416
Bez Sev.en a SUAS,BA,9,0.215,82.812
Bez Sev.en a SUAS,BA,10,0.211,73.165
Bez Sev.en a SUAS,BA,11,0.226,90.306
Bez Sev.en a SUAS,BA,12,0.221,87.241
Bez Sev.en a SUAS,BA,13,0.205,78.567
Bez Sev.en a SUAS,BA,14,0.206,75.959
Bez Sev.en a SUAS,BA,15,0.218,78.779
Bez Sev.en a SUAS,BA,16,0.212,60.092
Bez Sev.en a SUAS,BA,17,0.203,68.928
Bez Sev.en a SUAS,BA,18,0.191,75.759
Bez Sev.en a SUAS,BA,19,0.2,80.873
Bez Sev.en a SUAS,BA,20,0.199,73.74
Bez Sev.en a SUAS,BA,21,0.194,64.452
Bez Sev.en a SUAS,BA,22,0.192,74.486
Bez Sev.en a SUAS,BA,23,0.193,65.168
Bez Sev.en a SUAS,BA,24,0.201,79.367
Bez Sev.en a SUAS,BA,25,0.2,72.295
Bez Sev.en a SUAS,BA,26,0.212,87.53
Bez Sev.en a SUAS,BA,27,0.199,78.789
Bez Sev.en a SUAS,BA,28,0.203,84.143
Bez Sev.en a SUAS,BA,29,0.211,83.75
Bez Sev.en a SUAS,BA,30,0.201,85.012
Bez Sev.en a SUAS,BA,31,0.202,77.108
Bez Sev.en a SUAS,BA,32,0.201,76.056
Bez Sev.en a SUAS,BA,33,0.201,79.93
Bez Sev.en a SUAS,BA,34,0.199,83.564
Bez Sev.en a SUAS,BA,35,0.199,77.13
Bez Sev.en a SUAS,BA,36,0.198,79.604
Bez Sev.en a SUAS,BA,37,0.198,83.463
Bez Sev.en a SUAS,BA,38,0.202,86.357
Bez Sev.en a SUAS,BA,39,0.204,87.126
Bez Sev.en a SUAS,BA,40,0.206,79.777
Bez Sev.en a SUAS,BA,41,0.207,86.908
Bez Sev.en a SUAS,BA,42,0.209,92.251
Bez Sev.en a SUAS,BA,43,0.215,90.688
Bez Sev.en a SUAS,BA,44,0.225,93.372
Bez Sev.en a SUAS,BA,45,0.238,94.171
Bez Sev.en a SUAS,BA,46,0.243,100.535
Bez Sev.en a SUAS,BA,47,0.241,93.017
Bez Sev.en a SUAS,BA,48,0.25,96.766
Bez Sev.en a SUAS,BA,49,0.254,97.46
Bez Sev.en a SUAS,BA,50,0.252,92.206
Bez Sev.en a SUAS,BA,51,0.25,95.824
Bez Sev.en a SUAS,BA,52,0.255,89.946
Bez Sev.en a SUAS,BE,1,2.226,89.486
Bez Sev.en a SUAS,BE,2,1.948,89.709
Bez Sev.en a SUAS,BE,3,1.967,81.176
Bez Sev.en a SUAS,BE,4,2.007,100.758
Bez Sev.en a SUAS,BE,5,2.269,112.081
Bez Sev.en a SUAS,BE,6,2.085,96.661
Bez Sev.en a SUAS,BE,7,2.168,102.348
Bez Sev.en a SUAS,BE,8,1.983,81.081
Bez Sev.en a SUAS,BE,9,1.918,85.274
Bez Sev.en a SUAS,BE,10,1.906,73.719
Bez Sev.en a SUAS,BE,11,2.031,84.559
Bez Sev.en a SUAS,BE,12,2.053,88.488
Bez Sev.en a SUAS,BE,13,1.872,79.894
Bez Sev.en a SUAS,BE,14,1.828,81.977
Bez Sev.en a SUAS,BE,15,1.947,86.163
Bez Sev.en a SUAS,BE,16,1.951,78.013
Bez Sev.en a SUAS,BE,17,1.826,72.051
Bez Sev.en a SUAS,BE,18,1.834,60.374
Bez Sev.en a SUAS,BE,19,1.796,70.4
Bez Sev.en a SUAS,BE,20,1.76,71.107
Bez Sev.en a SUAS,BE,21,1.685,60.939
Bez Sev.en a SUAS,BE,22,1.715,72.607
Bez Sev.en a SUAS,BE,23,1.718,44.253
Bez Sev.en a SUAS,BE,24,1.722,70.094
Bez Sev.en a SUAS,BE,25,1.715,67.119
Bez Sev.en a SUAS,BE,26,1.717,73.573
Bez Sev.en a SUAS,BE,27,1.73,69.155
Bez Sev.en a SUAS,BE,28,1.749,78.905
Bez Sev.en a SUAS,BE,29,1.619,83.608
Bez Sev.en a SUAS,BE,30,1.606,77.888
Bez Sev.en a SUAS,BE,31,1.606,71.61
Bez Sev.en a SUAS,BE,32,1.667,70.498
Bez Sev.en a SUAS,BE,33,1.72,69.561
Bez Sev.en a SUAS,BE,34,1.713,83.692
Bez Sev.en a SUAS,BE,35,1.704,82.987
Bez Sev.en a SUAS,BE,36,1.72,78.502
Bez Sev.en a SUAS,BE,37,1.728,77.889
Bez Sev.en a SUAS,BE,38,1.737,83.551
Bez Sev.en a SUAS,BE,39,1.741,83.412
Bez Sev.en a SUAS,BE,40,1.83,64.404
Bez Sev.en a SUAS,BE,41,1.768,81.598
Bez Sev.en a SUAS,BE,42,1.771,82.593
Bez Sev.en a SUAS,BE,43,1.876,87.187
Bez Sev.en a SUAS,BE,44,1.855,93.77
Bez Sev.en a SUAS,BE,45,1.847,93.945
Bez Sev.en a SUAS,BE,46,1.85,96.678
Bez Sev.en a SUAS,BE,47,1.926,88.883
Bez Sev.en a SUAS,BE,48,1.971,92.488
Bez Sev.en a SUAS,BE,49,1.929,96.832
Bez Sev.en a SUAS,BE,50,1.976,86.374
Bez Sev.en a SUAS,BE,51,1.978,94.297
Bez Sev.en a SUAS,BE,52,1.935,88.732
Bez Sev.en a SUAS,BG,1,0.83,87.077
Bez Sev.en a SUAS,BG,2,0.802,91.364
Bez Sev.en a SUAS,BG,3,0.704,87.124
Bez Sev.en a SUAS,BG,4,0.893,93.652
Bez Sev.en a SUAS,BG,5,0.927,87.56
Bez Sev.en a SUAS,BG,6,0.816,87.176
Bez Sev.en a SUAS,BG,7,0.681,85.953
Bez Sev.en a SUAS,BG,8,0.624,72.576
Bez Sev.en a SUAS,BG,9,0.577,69.266
Bez Sev.en a SUAS,BG,10,0.567,65.764
Bez Sev.en a SUAS,BG,11,0.654,85.045
Bez Sev.en a SUAS,BG,12,0.637,74.688
Bez Sev.en a SUAS,BG,13,0.563,68.238
Bez Sev.en a SUAS,BG,14,0.517,62.168
Bez Sev.en a SUAS,BG,15,0.599,66.016
Bez Sev.en a SUAS,BG,16,0.557,62.318
Bez Sev.en a SUAS,BG,17,0.54,61.394
Bez Sev.en a SUAS,BG,18,0.522,75.528
Bez Sev.en a SUAS,BG,19,0.545,76.753
Bez Sev.en a SUAS,BG,20,0.544,74.073
Bez Sev.en a SUAS,BG,21,0.546,64.663
Bez Sev.en a SUAS,BG,22,0.525,68.322
Bez Sev.en a SUAS,BG,23,0.529,60.105
Bez Sev.en a SUAS,BG,24,0.547,70.468
Bez Sev.en a SUAS,BG,25,0.564,66.567
Bez Sev.en a SUAS,BG,26,0.563,73.144
Bez Sev.en a SUAS,BG,27,0.558,74.31
Bez Sev.en a SUAS,BG,28,0.54,72.036
Bez Sev.en a SUAS,BG,29,0.595,73.879
Bez Sev.en a SUAS,BG,30,0.563,80.36
Bez Sev.en a SUAS,BG,31,0.572,67.241
Bez Sev.en a SUAS,BG,32,0.537,64.789
Bez Sev.en a SUAS,BG,33,0.535,72.323
Bez Sev.en a SUAS,BG,34,0.549,75.056
Bez Sev.en a SUAS,BG,35,0.525,62.845
Bez Sev.en a SUAS,BG,36,0.524,71.592
Bez Sev.en a SUAS,BG,37,0.529,71.64
Bez Sev.en a SUAS,BG,38,0.524,81.641
Bez Sev.en a SUAS,BG,39,0.529,81.907
Bez Sev.en a SUAS,BG,40,0.534,75.191
Bez Sev.en a SUAS,BG,41,0.54,79.102
Bez Sev.en a SUAS,BG,42,0.563,86.161
Bez Sev.en a SUAS,BG,43,0.563,80.507
Bez Sev.en a SUAS,BG,44,0.603,82.597
Bez Sev.en a SUAS,BG,45,0.664,85.093
