MARKET_NODE,TARGET_YEAR,CAPACITY_MW,TECHNOLOGY,DATA_VERSION,STATUS
PL00,2035,4060,Lignite,Post-CfE,Market
PL00,2035,3337,Lignite,Pre-CfE,Market
PL00,2035,0,Non-market batteries,Post-CfE,Non-Market
PL00,2035,408,Not defined or splitting not known RES,Post-CfE,Market
PL00,2035,2220,Nuclear,Post-CfE,Market
PL00,2035,2220,Nuclear,Pre-CfE,Market
PL00,2035,283,Open loop pumping,Post-CfE,Market
PL00,2035,283,Open loop pumping,Pre-CfE,Market
PL00,2035,2856,Others (non-RES),Post-CfE,Market
PL00,2035,2786,Others (non-RES),Pre-CfE,Market
PL00,2035,1310,Others (RES),Pre-CfE,Market
PL00,2035,205,Reservoir,Post-CfE,Market
PL00,2035,205,Reservoir,Pre-CfE,Market
PL00,2035,524,Run of river,Post-CfE,Market
PL00,2035,524,Run of river,Pre-CfE,Market
PL00,2035,950,Small biomass,Post-CfE,Market
PL00,2035,36000,Solar (PV),Post-CfE,Market
PL00,2035,36000,Solar (PV),Pre-CfE,Market
PL00,2035,0,Implicit solar PV,Post-CfE,Market
PL00,2035,0,Implicit solar PV,Pre-CfE,Market
PL00,2035,10874,Wind offshore,Post-CfE,Market
PL00,2035,10874,Wind offshore,Pre-CfE,Market
PL00,2035,16940,Wind onshore,Post-CfE,Market
PL00,2035,16940,Wind onshore,Pre-CfE,Market
PT00,2026,125,Battery,Post-CfE,Market
PT00,2026,198,Battery,Pre-CfE,Market
PT00,2026,3829,Gas,Post-CfE,Market
PT00,2026,3829,Gas,Pre-CfE,Market
PT00,2026,34,Geothermal,Post-CfE,Market
PT00,2026,3,Marine,Post-CfE,Market
PT00,2026,0,Non-market batteries,Post-CfE,Non-Market
PT00,2026,460,Not defined or splitting not known RES,Post-CfE,Market
PT00,2026,3839,Open loop pumping,Post-CfE,Market
PT00,2026,3839,Open loop pumping,Pre-CfE,Market
PT00,2026,712,Others (non-RES),Post-CfE,Market
PT00,2026,900,Others (non-RES),Pre-CfE,Market
PT00,2026,1154,Others (RES),Pre-CfE,Market
PT00,2026,266,Pondage,Post-CfE,Market
PT00,2026,266,Pondage,Pre-CfE,Market
PT00,2026,3766,Reservoir,Post-CfE,Market
PT00,2026,3766,Reservoir,Pre-CfE,Market
PT00,2026,508,Run of river,Post-CfE,Market
PT00,2026,508,Run of river,Pre-CfE,Market
PT00,2026,349,Small biomass,Post-CfE,Market
PT00,2026,4870,Solar (PV),Post-CfE,Market
PT00,2026,7517,Solar (PV),Pre-CfE,Market
PT00,2026,60,Solar (thermal),Pre-CfE,Market
PT00,2026,0,Implicit solar PV,Post-CfE,Market
PT00,2026,0,Implicit solar PV,Pre-CfE,Market
PT00,2026,44,Wind offshore,Post-CfE,Market
PT00,2026,223,Wind offshore,Pre-CfE,Market
PT00,2026,6116,Wind onshore,Post-CfE,Market
PT00,2026,6714,Wind onshore,Pre-CfE,Market
PT00,2028,167,Battery,Post-CfE,Market
PT00,2028,594,Battery,Pre-CfE,Market
PT00,2028,3829,Gas,Post-CfE,Market
PT00,2028,3829,Gas,Pre-CfE,Market
PT00,2028,34,Geothermal,Post-CfE,Market
PT00,2028,3,Marine,Post-CfE,Market
PT00,2028,0,Non-market batteries,Post-CfE,Non-Market
PT00,2028,460,Not defined or splitting not known RES,Post-CfE,Market
PT00,2028,3839,Open loop pumping,Post-CfE,Market
PT00,2028,3839,Open loop pumping,Pre-CfE,Market
PT00,2028,637,Others (non-RES),Post-CfE,Market
PT00,2028,916,Others (non-RES),Pre-CfE,Market
PT00,2028,1290,Others (RES),Pre-CfE,Market
PT00,2028,266,Pondage,Post-CfE,Market
PT00,2028,266,Pondage,Pre-CfE,Market
PT00,2028,3766,Reservoir,Post-CfE,Market
PT00,2028,3766,Reservoir,Pre-CfE,Market
PT00,2028,508,Run of river,Post-CfE,Market
PT00,2028,508,Run of river,Pre-CfE,Market
PT00,2028,349,Small biomass,Post-CfE,Market
PT00,2028,7041,Solar (PV),Post-CfE,Market
PT00,2028,11156,Solar (PV),Pre-CfE,Market
PT00,2028,300,Solar (thermal),Pre-CfE,Market
PT00,2028,0,Implicit solar PV,Post-CfE,Market
PT00,2028,0,Implicit solar PV,Pre-CfE,Market
PT00,2028,121,Wind offshore,Post-CfE,Market
PT00,2028,1013,Wind offshore,Pre-CfE,Market
PT00,2028,7304,Wind onshore,Post-CfE,Market
PT00,2028,8354,Wind onshore,Pre-CfE,Market
PT00,2030,990,Battery,Post-CfE,Market
PT00,2030,990,Battery,Pre-CfE,Market
PT00,2030,2839,Gas,Post-CfE,Market
PT00,2030,2839,Gas,Pre-CfE,Market
PT00,2030,49,Geothermal,Post-CfE,Market
PT00,2030,181,Marine,Post-CfE,Market
PT00,2030,0,Non-market batteries,Post-CfE,Non-Market
PT00,2030,757,Not defined or splitting not known RES,Post-CfE,Market
PT00,2030,3839,Open loop pumping,Post-CfE,Market
PT00,2030,3839,Open loop pumping,Pre-CfE,Market
PT00,2030,886,Others (non-RES),Post-CfE,Market
PT00,2030,886,Others (non-RES),Pre-CfE,Market
PT00,2030,1449,Others (RES),Pre-CfE,Market
PT00,2030,266,Pondage,Post-CfE,Market
PT00,2030,266,Pondage,Pre-CfE,Market
PT00,2030,3766,Reservoir,Post-CfE,Market
PT00,2030,3766,Reservoir,Pre-CfE,Market
PT00,2030,508,Run of river,Post-CfE,Market
PT00,2030,508,Run of river,Pre-CfE,Market
PT00,2030,462,Small biomass,Post-CfE,Market
PT00,2030,14796,Solar (PV),Post-CfE,Market
PT00,2030,14796,Solar (PV),Pre-CfE,Market
PT00,2030,540,Solar (thermal),Post-CfE,Market
PT00,2030,540,Solar (thermal),Pre-CfE,Market
PT00,2030,0,Implicit solar PV,Post-CfE,Market
PT00,2030,0,Implicit solar PV,Pre-CfE,Market
PT00,2030,1803,Wind offshore,Post-CfE,Market
PT00,2030,1803,Wind offshore,Pre-CfE,Market
PT00,2030,9994,Wind onshore,Post-CfE,Market
PT00,2030,9994,Wind onshore,Pre-CfE,Market
PT00,2035,4839,Battery,Post-CfE,Market
PT00,2035,4839,Battery,Pre-CfE,Market
PT00,2035,2055,Gas,Post-CfE,Market
PT00,2035,2055,Gas,Pre-CfE,Market
PT00,2035,74,Geothermal,Post-CfE,Market
PT00,2035,201,Marine,Post-CfE,Market
PT00,2035,0,Non-market batteries,Post-CfE,Non-Market
PT00,2035,870,Not defined or splitting not known RES,Post-CfE,Market
PT00,2035,3839,Open loop pumping,Post-CfE,Market
PT00,2035,3839,Open loop pumping,Pre-CfE,Market
PT00,2035,578,Others (non-RES),Post-CfE,Market
PT00,2035,578,Others (non-RES),Pre-CfE,Market
PT00,2035,1518,Others (RES),Pre-CfE,Market
PT00,2035,266,Pondage,Post-CfE,Market
PT00,2035,266,Pondage,Pre-CfE,Market
PT00,2035,3766,Reservoir,Post-CfE,Market
PT00,2035,3766,Reservoir,Pre-CfE,Market
PT00,2035,508,Run of river,Post-CfE,Market
PT00,2035,508,Run of river,Pre-CfE,Market
PT00,2035,373,Small biomass,Post-CfE,Market
PT00,2035,22111,Solar (PV),Post-CfE,Market
PT00,2035,22111,Solar (PV),Pre-CfE,Market
PT00,2035,600,Solar (thermal),Post-CfE,Market
PT00,2035,600,Solar (thermal),Pre-CfE,Market
PT00,2035,0,Implicit solar PV,Post-CfE,Market
PT00,2035,0,Implicit solar PV,Pre-CfE,Market
PT00,2035,5600,Wind offshore,Post-CfE,Market
PT00,2035,5600,Wind offshore,Pre-CfE,Market
PT00,2035,11529,Wind onshore,Post-CfE,Market
PT00,2035,11529,Wind onshore,Pre-CfE,Market
RO00,2026,270,Battery,Post-CfE,Market
RO00,2026,270,Battery,Pre-CfE,Market
RO00,2026,4740,Gas,Post-CfE,Market
RO00,2026,4740,Gas,Pre-CfE,Market
RO00,2026,130,Hard coal,Post-CfE,Market
RO00,2026,130,Hard coal,Pre-CfE,Market
RO00,2026,0,Non-market batteries,Post-CfE,Non-Market
RO00,2026,1300,Nuclear,Post-CfE,Market
RO00,2026,1300,Nuclear,Pre-CfE,Market
RO00,2026,810,Open loop pumping,Post-CfE,Market
RO00,2026,810,Open loop pumping,Pre-CfE,Market
RO00,2026,128,Others (RES),Pre-CfE,Market
RO00,2026,2391,Reservoir,Post-CfE,Market
RO00,2026,2391,Reservoir,Pre-CfE,Market
RO00,2026,3305,Run of river,Post-CfE,Market
RO00,2026,3305,Run of river,Pre-CfE,Market
RO00,2026,128,Small biomass,Post-CfE,Market
RO00,2026,5500,Solar (PV),Post-CfE,Market
RO00,2026,5100,Solar (PV),Pre-CfE,Market
RO00,2026,0,Implicit solar PV,Post-CfE,Market
RO00,2026,0,Implicit solar PV,Pre-CfE,Market
RO00,2026,4300,Wind onshore,Post-CfE,Market
RO00,2026,5099,Wind onshore,Pre-CfE,Market
RO00,2028,330,Battery,Post-CfE,Market
RO00,2028,330,Battery,Pre-CfE,Market
RO00,2028,6052,Gas,Post-CfE,Market
RO00,2028,6052,Gas,Pre-CfE,Market
RO00,2028,130,Hard coal,Post-CfE,Market
RO00,2028,130,Hard coal,Pre-CfE,Market
RO00,2028,0,Non-market batteries,Post-CfE,Non-Market
RO00,2028,650,Nuclear,Post-CfE,Market
RO00,2028,650,Nuclear,Pre-CfE,Market
RO00,2028,810,Open loop pumping,Post-CfE,Market
RO00,2028,810,Open loop pumping,Pre-CfE,Market
RO00,2028,130,Others (RES),Pre-CfE,Market
RO00,2028,2281,Reservoir,Post-CfE,Market
RO00,2028,2281,Reservoir,Pre-CfE,Market
RO00,2028,3337,Run of river,Post-CfE,Market
RO00,2028,3337,Run of river,Pre-CfE,Market
RO00,2028,130,Small biomass,Post-CfE,Market
RO00,2028,6900,Solar (PV),Post-CfE,Market
RO00,2028,6700,Solar (PV),Pre-CfE,Market
RO00,2028,0,Implicit solar PV,Post-CfE,Market
RO00,2028,0,Implicit solar PV,Pre-CfE,Market
RO00,2028,5500,Wind onshore,Post-CfE,Market
RO00,2028,5499,Wind onshore,Pre-CfE,Market
RO00,2030,400,Battery,Post-CfE,Market
RO00,2030,400,Battery,Pre-CfE,Market
RO00,2030,6028,Gas,Post-CfE,Market
RO00,2030,6052,Gas,Pre-CfE,Market
RO00,2030,130,Hard coal,Post-CfE,Market
RO00,2030,130,Hard coal,Pre-CfE,Market
RO00,2030,0,Non-market batteries,Post-CfE,Non-Market
RO00,2030,1739,Nuclear,Post-CfE,Market
RO00,2030,1739,Nuclear,Pre-CfE,Market
RO00,2030,810,Open loop pumping,Post-CfE,Market
RO00,2030,810,Open loop pumping,Pre-CfE,Market
RO00,2030,137,Others (RES),Pre-CfE,Market
RO00,2030,2403,Reservoir,Post-CfE,Market
RO00,2030,2403,Reservoir,Pre-CfE,Market
RO00,2030,3364,Run of river,Post-CfE,Market
RO00,2030,3364,Run of river,Pre-CfE,Market
RO00,2030,137,Small biomass,Post-CfE,Market
RO00,2030,8300,Solar (PV),Post-CfE,Market
RO00,2030,8300,Solar (PV),Pre-CfE,Market
RO00,2030,0,Implicit solar PV,Post-CfE,Market
RO00,2030,0,Implicit solar PV,Pre-CfE,Market
RO00,2030,1000,Wind offshore,Post-CfE,Market
RO00,2030,1000,Wind offshore,Pre-CfE,Market
RO00,2030,6000,Wind onshore,Post-CfE,Market
RO00,2030,5999,Wind onshore,Pre-CfE,Market
RO00,2035,600,Battery,Post-CfE,Market
RO00,2035,600,Battery,Pre-CfE,Market
RO00,2035,6380,Gas,Post-CfE,Market
RO00,2035,6380,Gas,Pre-CfE,Market
RO00,2035,0,Non-market batteries,Post-CfE,Non-Market
RO00,2035,3087,Nuclear,Post-CfE,Market
RO00,2035,3087,Nuclear,Pre-CfE,Market
RO00,2035,839,Open loop pumping,Post-CfE,Market
RO00,2035,839,Open loop pumping,Pre-CfE,Market
RO00,2035,160,Others (RES),Pre-CfE,Market
RO00,2035,2583,Reservoir,Post-CfE,Market
RO00,2035,2583,Reservoir,Pre-CfE,Market
RO00,2035,3378,Run of river,Post-CfE,Market
RO00,2035,3378,Run of river,Pre-CfE,Market
RO00,2035,160,Small biomass,Post-CfE,Market
RO00,2035,11000,Solar (PV),Post-CfE,Market
RO00,2035,10500,Solar (PV),Pre-CfE,Market
RO00,2035,0,Implicit solar PV,Post-CfE,Market
RO00,2035,0,Implicit solar PV,Pre-CfE,Market
RO00,2035,1000,Wind offshore,Post-CfE,Market
RO00,2035,1000,Wind offshore,Pre-CfE,Market
RO00,2035,6600,Wind onshore,Post-CfE,Market
RO00,2035,6599,Wind onshore,Pre-CfE,Market
RS00,2026,614,Closed loop pumping,Post-CfE,Market
RS00,2026,614,Closed loop pumping,Pre-CfE,Market
RS00,2026,802,Gas,Post-CfE,Market
RS00,2026,401,Gas,Pre-CfE,Market
RS00,2026,8948,Lignite,Post-CfE,Market
RS00,2026,4845,Lignite,Pre-CfE,Market
RS00,2026,0,Non-market batteries,Post-CfE,Non-Market
RS00,2026,60,Others (non-RES),Post-CfE,Market
RS00,2026,30,Others (non-RES),Pre-CfE,Market
RS00,2026,435,Reservoir,Post-CfE,Market
RS00,2026,435,Reservoir,Pre-CfE,Market
RS00,2026,1947,Run of river,Post-CfE,Market
RS00,2026,1947,Run of river,Pre-CfE,Market
RS00,2026,564,Solar (PV),Post-CfE,Market
RS00,2026,282,Solar (PV),Pre-CfE,Market
RS00,2026,0,Implicit solar PV,Post-CfE,Market
RS00,2026,5748,Wind onshore,Post-CfE,Market
RS00,2026,2874,Wind onshore,Pre-CfE,Market
RS00,2028,614,Closed loop pumping,Post-CfE,Market
RS00,2028,614,Closed loop pumping,Pre-CfE,Market
RS00,2028,802,Gas,Post-CfE,Market
RS00,2028,401,Gas,Pre-CfE,Market
RS00,2028,10100,Lignite,Post-CfE,Market
RS00,2028,5050,Lignite,Pre-CfE,Market
RS00,2028,0,Non-market batteries,Post-CfE,Non-Market
RS00,2028,206,Not defined or splitting not known RES,Post-CfE,Market
RS00,2028,60,Others (non-RES),Post-CfE,Market
RS00,2028,30,Others (non-RES),Pre-CfE,Market
RS00,2028,133,Others (RES),Pre-CfE,Market
RS00,2028,435,Reservoir,Post-CfE,Market
RS00,2028,435,Reservoir,Pre-CfE,Market
RS00,2028,2206,Run of river,Post-CfE,Market
RS00,2028,2206,Run of river,Pre-CfE,Market
RS00,2028,60,Small biomass,Post-CfE,Market
RS00,2028,2092,Solar (PV),Post-CfE,Market
RS00,2028,1046,Solar (PV),Pre-CfE,Market
RS00,2028,0,Implicit solar PV,Post-CfE,Market
RS00,2028,9402,Wind onshore,Post-CfE,Market
RS00,2028,4701,Wind onshore,Pre-CfE,Market
RS00,2030,614,Closed loop pumping,Post-CfE,Market
RS00,2030,614,Closed loop pumping,Pre-CfE,Market
RS00,2030,802,Gas,Post-CfE,Market
RS00,2030,401,Gas,Pre-CfE,Market
RS00,2030,10100,Lignite,Post-CfE,Market
RS00,2030,5050,Lignite,Pre-CfE,Market
RS00,2030,0,Non-market batteries,Post-CfE,Non-Market
RS00,2030,206,Not defined or splitting not known RES,Post-CfE,Market
RS00,2030,60,Others (non-RES),Post-CfE,Market
RS00,2030,30,Others (non-RES),Pre-CfE,Market
RS00,2030,133,Others (RES),Pre-CfE,Market
RS00,2030,435,Reservoir,Post-CfE,Market
RS00,2030,435,Reservoir,Pre-CfE,Market
RS00,2030,2214,Run of river,Post-CfE,Market
RS00,2030,2214,Run of river,Pre-CfE,Market
RS00,2030,60,Small biomass,Post-CfE,Market
RS00,2030,2092,Solar (PV),Post-CfE,Market
RS00,2030,1046,Solar (PV),Pre-CfE,Market
RS00,2030,0,Implicit solar PV,Post-CfE,Market
RS00,2030,9402,Wind onshore,Post-CfE,Market
RS00,2030,4701,Wind onshore,Pre-CfE,Market
RS00,2035,1314,Closed loop pumping,Post-CfE,Market
RS00,2035,1314,Closed loop pumping,Pre-CfE,Market
RS00,2035,1544,Gas,Post-CfE,Market
RS00,2035,772,Gas,Pre-CfE,Market
RS00,2035,10100,Lignite,Post-CfE,Market
RS00,2035,5050,Lignite,Pre-CfE,Market
RS00,2035,0,Non-market batteries,Post-CfE,Non-Market
RS00,2035,206,Not defined or splitting not known RES,Post-CfE,Market
RS00,2035,60,Others (non-RES),Post-CfE,Market
RS00,2035,30,Others (non-RES),Pre-CfE,Market
RS00,2035,133,Others (RES),Pre-CfE,Market
RS00,2035,435,Reservoir,Post-CfE,Market
RS00,2035,435,Reservoir,Pre-CfE,Market
RS00,2035,2261,Run of river,Post-CfE,Market
RS00,2035,2261,Run of river,Pre-CfE,Market
RS00,2035,60,Small biomass,Post-CfE,Market
RS00,2035,2092,Solar (PV),Post-CfE,Market
RS00,2035,1046,Solar (PV),Pre-CfE,Market
RS00,2035,0,Implicit solar PV,Post-CfE,Market
RS00,2035,9402,Wind onshore,Post-CfE,Market
RS00,2035,4701,Wind onshore,Pre-CfE,Market
SE01,2026,179,DSR,Post-CfE,Market
SE01,2026,179,DSR,Pre-CfE,Market
SE01,2026,97,Gas,Post-CfE,Market
SE01,2026,97,Gas,Pre-CfE,Market
SE01,2026,0,Non-market batteries,Post-CfE,Non-Market
SE01,2026,15,Others (non-RES),Post-CfE,Market
SE01,2026,15,Others (non-RES),Pre-CfE,Market
SE01,2026,179,Others (RES),Pre-CfE,Market
SE01,2026,5444,Reservoir,Post-CfE,Market
SE01,2026,5444,Reservoir,Pre-CfE,Market
SE01,2026,179,Small biomass,Post-CfE,Market
SE01,2026,16,Solar (PV),Post-CfE,Market
SE01,2026,16,Solar (PV),Pre-CfE,Market
SE01,2026,39,Implicit solar PV,Post-CfE,Market
SE01,2026,39,Implicit solar PV,Pre-CfE,Market
SE01,2026,3593,Wind onshore,Post-CfE,Market
SE01,2026,3593,Wind onshore,Pre-CfE,Market
SE01,2028,197,DSR,Post-CfE,Market
SE01,2028,197,DSR,Pre-CfE,Market
SE01,2028,97,Gas,Post-CfE,Market
SE01,2028,97,Gas,Pre-CfE,Market
SE01,2028,0,Non-market batteries,Post-CfE,Non-Market
SE01,2028,15,Others (non-RES),Post-CfE,Market
SE01,2028,15,Others (non-RES),Pre-CfE,Market
SE01,2028,179,Others (RES),Pre-CfE,Market
SE01,2028,5444,Reservoir,Post-CfE,Market
SE01,2028,5444,Reservoir,Pre-CfE,Market
SE01,2028,179,Small biomass,Post-CfE,Market
SE01,2028,33,Solar (PV),Post-CfE,Market
SE01,2028,33,Solar (PV),Pre-CfE,Market
SE01,2028,42,Implicit solar PV,Post-CfE,Market
SE01,2028,42,Implicit solar PV,Pre-CfE,Market
SE01,2028,4083,Wind onshore,Post-CfE,Market
SE01,2028,4083,Wind onshore,Pre-CfE,Market
SE01,2030,214,DSR,Post-CfE,Market
SE01,2030,214,DSR,Pre-CfE,Market
SE01,2030,0,Non-market batteries,Post-CfE,Non-Market
SE01,2030,15,Others (non-RES),Post-CfE,Market
SE01,2030,15,Others (non-RES),Pre-CfE,Market
SE01,2030,179,Others (RES),Pre-CfE,Market
SE01,2030,5444,Reservoir,Post-CfE,Market
SE01,2030,5444,Reservoir,Pre-CfE,Market
SE01,2030,179,Small biomass,Post-CfE,Market
SE01,2030,366,Solar (PV),Post-CfE,Market
SE01,2030,366,Solar (PV),Pre-CfE,Market
SE01,2030,45,Implicit solar PV,Post-CfE,Market
SE01,2030,45,Implicit solar PV,Pre-CfE,Market
SE01,2030,5406,Wind onshore,Post-CfE,Market
SE01,2030,5406,Wind onshore,Pre-CfE,Market
SE01,2035,214,DSR,Post-CfE,Market
SE01,2035,214,DSR,Pre-CfE,Market
SE01,2035,0,Non-market batteries,Post-CfE,Non-Market
SE01,2035,15,Others (non-RES),Post-CfE,Market
SE01,2035,15,Others (non-RES),Pre-CfE,Market
SE01,2035,179,Others (RES),Pre-CfE,Market
SE01,2035,5444,Reservoir,Post-CfE,Market
SE01,2035,5444,Reservoir,Pre-CfE,Market
SE01,2035,179,Small biomass,Post-CfE,Market
SE01,2035,550,Solar (PV),Post-CfE,Market
SE01,2035,550,Solar (PV),Pre-CfE,Market
SE01,2035,245,Implicit solar PV,Post-CfE,Market
SE01,2035,245,Implicit solar PV,Pre-CfE,Market
SE01,2035,0,Wind offshore,Post-CfE,Market
SE01,2035,0,Wind offshore,Pre-CfE,Market
SE01,2035,7511,Wind onshore,Post-CfE,Market
SE01,2035,7511,Wind onshore,Pre-CfE,Market
SE02,2026,271,DSR,Post-CfE,Market
SE02,2026,271,DSR,Pre-CfE,Market
SE02,2026,0,Non-market batteries,Post-CfE,Non-Market
SE02,2026,19,Others (non-RES),Post-CfE,Market
SE02,2026,19,Others (non-RES),Pre-CfE,Market
SE02,2026,746,Others (RES),Pre-CfE,Market
SE02,2026,7650,Reservoir,Post-CfE,Market
SE02,2026,7650,Reservoir,Pre-CfE,Market
SE02,2026,746,Small biomass,Post-CfE,Market
SE02,2026,162,Solar (PV),Post-CfE,Market
SE02,2026,162,Solar (PV),Pre-CfE,Market
SE02,2026,268,Implicit solar PV,Post-CfE,Market
SE02,2026,268,Implicit solar PV,Pre-CfE,Market
SE02,2026,8146,Wind onshore,Post-CfE,Market
SE02,2026,8146,Wind onshore,Pre-CfE,Market
SE02,2028,297,DSR,Post-CfE,Market
SE02,2028,297,DSR,Pre-CfE,Market
SE02,2028,0,Non-market batteries,Post-CfE,Non-Market
SE02,2028,19,Others (non-RES),Post-CfE,Market
SE02,2028,19,Others (non-RES),Pre-CfE,Market
SE02,2028,746,Others (RES),Pre-CfE,Market
SE02,2028,7650,Reservoir,Post-CfE,Market
SE02,2028,7650,Reservoir,Pre-CfE,Market
SE02,2028,746,Small biomass,Post-CfE,Market
SE02,2028,336,Solar (PV),Post-CfE,Market
SE02,2028,336,Solar (PV),Pre-CfE,Market
SE02,2028,289,Implicit solar PV,Post-CfE,Market
SE02,2028,289,Implicit solar PV,Pre-CfE,Market
SE02,2028,9204,Wind onshore,Post-CfE,Market
SE02,2028,9204,Wind onshore,Pre-CfE,Market
SE02,2030,323,DSR,Post-CfE,Market
SE02,2030,323,DSR,Pre-CfE,Market
SE02,2030,0,Non-market batteries,Post-CfE,Non-Market
SE02,2030,19,Others (non-RES),Post-CfE,Market
SE02,2030,19,Others (non-RES),Pre-CfE,Market
SE02,2030,746,Others (RES),Pre-CfE,Market
SE02,2030,7650,Reservoir,Post-CfE,Market
SE02,2030,7650,Reservoir,Pre-CfE,Market
SE02,2030,746,Small biomass,Post-CfE,Market
SE02,2030,466,Solar (PV),Post-CfE,Market
SE02,2030,466,Solar (PV),Pre-CfE,Market
SE02,2030,245,Implicit solar PV,Post-CfE,Market
SE02,2030,245,Implicit solar PV,Pre-CfE,Market
SE02,2030,9500,Wind onshore,Post-CfE,Market
SE02,2030,9500,Wind onshore,Pre-CfE,Market
SE02,2035,323,DSR,Post-CfE,Market
SE02,2035,323,DSR,Pre-CfE,Market
SE02,2035,0,Non-market batteries,Post-CfE,Non-Market
SE02,2035,19,Others (non-RES),Post-CfE,Market
SE02,2035,19,Others (non-RES),Pre-CfE,Market
SE02,2035,746,Others (RES),Pre-CfE,Market
SE02,2035,7650,Reservoir,Post-CfE,Market
SE02,2035,7650,Reservoir,Pre-CfE,Market
SE02,2035,746,Small biomass,Post-CfE,Market
SE02,2035,980,Solar (PV),Post-CfE,Market
SE02,2035,980,Solar (PV),Pre-CfE,Market
SE02,2035,245,Implicit solar PV,Post-CfE,Market
SE02,2035,245,Implicit solar PV,Pre-CfE,Market
SE02,2035,11500,Wind onshore,Post-CfE,Market
SE02,2035,11500,Wind onshore,Pre-CfE,Market
SE03,2026,784,DSR,Post-CfE,Market
SE03,2026,784,DSR,Pre-CfE,Market
SE03,2026,307,Gas,Post-CfE,Market
SE03,2026,307,Gas,Pre-CfE,Market
SE03,2026,0,Non-market batteries,Post-CfE,Non-Market
SE03,2026,200,Not defined or splitting not known RES,Post-CfE,Market
SE03,2026,6961,Nuclear,Post-CfE,Market
SE03,2026,6961,Nuclear,Pre-CfE,Market
SE03,2026,95,Oil,Post-CfE,Market
SE03,2026,921,Oil,Pre-CfE,Market
SE03,2026,343,Others (non-RES),Post-CfE,Market
SE03,2026,343,Others (non-RES),Pre-CfE,Market
SE03,2026,2064,Others (RES),Pre-CfE,Market
SE03,2026,2286,Reservoir,Post-CfE,Market
SE03,2026,2286,Reservoir,Pre-CfE,Market
SE03,2026,1864,Small biomass,Post-CfE,Market
SE03,2026,1076,Solar (PV),Post-CfE,Market
SE03,2026,1076,Solar (PV),Pre-CfE,Market
SE03,2026,3271,Implicit solar PV,Post-CfE,Market
SE03,2026,3271,Implicit solar PV,Pre-CfE,Market
SE03,2026,30,Wind offshore,Post-CfE,Market
SE03,2026,30,Wind offshore,Pre-CfE,Market
SE03,2026,4927,Wind onshore,Post-CfE,Market
SE03,2026,4927,Wind onshore,Pre-CfE,Market
SE03,2028,860,DSR,Post-CfE,Market
SE03,2028,860,DSR,Pre-CfE,Market
SE03,2028,270,Gas,Post-CfE,Market
SE03,2028,270,Gas,Pre-CfE,Market
SE03,2028,0,Non-market batteries,Post-CfE,Non-Market
SE03,2028,200,Not defined or splitting not known RES,Post-CfE,Market
SE03,2028,6961,Nuclear,Post-CfE,Market
SE03,2028,6961,Nuclear,Pre-CfE,Market
SE03,2028,95,Oil,Post-CfE,Market
SE03,2028,921,Oil,Pre-CfE,Market
SE03,2028,343,Others (non-RES),Post-CfE,Market
SE03,2028,343,Others (non-RES),Pre-CfE,Market
SE03,2028,2102,Others (RES),Pre-CfE,Market
SE03,2028,2286,Reservoir,Post-CfE,Market
SE03,2028,2286,Reservoir,Pre-CfE,Market
SE03,2028,1902,Small biomass,Post-CfE,Market
SE03,2028,2230,Solar (PV),Post-CfE,Market
SE03,2028,2230,Solar (PV),Pre-CfE,Market
SE03,2028,3521,Implicit solar PV,Post-CfE,Market
SE03,2028,3521,Implicit solar PV,Pre-CfE,Market
SE03,2028,30,Wind offshore,Post-CfE,Market
SE03,2028,30,Wind offshore,Pre-CfE,Market
SE03,2028,5538,Wind onshore,Post-CfE,Market
SE03,2028,5538,Wind onshore,Pre-CfE,Market
SE03,2030,937,DSR,Post-CfE,Market
SE03,2030,937,DSR,Pre-CfE,Market
SE03,2030,270,Gas,Post-CfE,Market
SE03,2030,270,Gas,Pre-CfE,Market
SE03,2030,0,Non-market batteries,Post-CfE,Non-Market
SE03,2030,200,Not defined or splitting not known RES,Post-CfE,Market
SE03,2030,6961,Nuclear,Post-CfE,Market
SE03,2030,6961,Nuclear,Pre-CfE,Market
SE03,2030,826,Oil,Pre-CfE,Market
SE03,2030,343,Others (non-RES),Post-CfE,Market
SE03,2030,343,Others (non-RES),Pre-CfE,Market
SE03,2030,2102,Others (RES),Pre-CfE,Market
SE03,2030,2286,Reservoir,Post-CfE,Market
SE03,2030,2286,Reservoir,Pre-CfE,Market
SE03,2030,1902,Small biomass,Post-CfE,Market
SE03,2030,1722,Solar (PV),Post-CfE,Market
SE03,2030,1722,Solar (PV),Pre-CfE,Market
SE03,2030,3566,Implicit solar PV,Post-CfE,Market
SE03,2030,3566,Implicit solar PV,Pre-CfE,Market
SE03,2030,430,Wind offshore,Post-CfE,Market
SE03,2030,430,Wind offshore,Pre-CfE,Market
SE03,2030,5384,Wind onshore,Post-CfE,Market
SE03,2030,5384,Wind onshore,Pre-CfE,Market
SE03,2035,937,DSR,Post-CfE,Market
SE03,2035,937,DSR,Pre-CfE,Market
SE03,2035,216,Gas,Post-CfE,Market
SE03,2035,216,Gas,Pre-CfE,Market
SE03,2035,0,Non-market batteries,Post-CfE,Non-Market
SE03,2035,6961,Nuclear,Post-CfE,Market
SE03,2035,6961,Nuclear,Pre-CfE,Market
SE03,2035,826,Oil,Pre-CfE,Market
SE03,2035,343,Others (non-RES),Post-CfE,Market
